pipeline_id,length_km,diameters_mm,age_years,material,location,repair_type,repair_duration_hours,pressure,temperature,flow_rate,corrosion_level,deformation_level,leak_detection,pipeline_status
2296,1.758739232,980.4389172,30,Cast Iron,Suburban,0ne,52,1.386063186,3.048442399,9.731666692,3,2,1,1
2297,22.6878121,242.6682106,33,Steel,Urban,Replacement,65,1.887876066,21.36860603,10.41369996,4,2,1,1
2298,4.635414888,538.7210519,18,HDPE,Suburban,Repair,11,5.688965134,20.56889693,85.29623031,2,0,0,1
2299,11.69454966,427.7089512,14,Steel,Urban,Replacement,6,6.300476057,4.078736094,29.65273279,1,4,0,1
2300,34.54720428,675.4477793,22,PVC,Rural,Replacement,96,7.568979981,10.58438123,68.18834981,4,3,0,1
2301,80.45598228,216.132768,21,PVC,Suburban,0ne,79,3.333346554,8.273680972,51.3835092,2,2,1,1
2302,57.63281569,487.2847852,1,Steel,Rural,Repair,76,8.575843674,-1.375046999,23.01034243,1,3,1,1
2303,51.75410487,347.2345295,49,HDPE,Suburban,Replacement,64,9.578281058,13.86476063,52.26420957,0,0,1,1
2304,30.0553935,898.9763722,43,Cast Iron,Urban,0ne,93,5.491353732,9.333112651,7.830360054,1,0,1,0
2305,93.24361822,136.5271409,15,PVC,Suburban,Replacement,55,7.844782285,-1.084131997,35.37402261,2,2,1,0
2306,40.30448908,922.3547446,36,PVC,Rural,Repair,44,5.723635191,12.49400227,52.76078628,1,3,1,1
2307,9.622183913,849.6947247,47,Steel,Urban,Replacement,86,1.625203265,11.09219841,23.61103947,2,3,0,0
2308,62.0895851,367.8136448,22,PVC,Suburban,Repair,14,3.935003616,-3.431716117,66.35862489,2,3,0,0
2309,12.27000095,810.3615892,32,PVC,Rural,0ne,83,1.787380207,-3.440622904,6.129380248,1,0,0,1
2310,35.17709114,128.0922043,46,Cast Iron,Rural,0ne,5,9.899912073,22.37536899,48.99617989,1,1,0,1
2311,51.23378193,970.1789953,33,Cast Iron,Suburban,Replacement,99,3.061233209,25.32904024,71.78458235,4,1,1,1
2312,87.54802994,573.9354483,41,HDPE,Rural,0ne,25,6.723103775,37.059021,43.56465984,4,3,1,1
2313,49.86111145,372.9529235,39,PVC,Urban,Replacement,50,3.559105918,-5.649765477,87.58405512,3,3,1,1
2314,70.52361784,426.3248913,23,HDPE,Suburban,Replacement,73,6.879215938,-4.106925381,63.58708534,2,4,1,1
2315,99.28886706,159.7648181,43,HDPE,Urban,Repair,71,2.893615218,-7.409093577,95.89079869,4,2,0,1
2316,14.01742287,990.4145626,2,Cast Iron,Rural,Replacement,82,8.067430593,16.61142154,29.12805946,3,0,0,0
2317,28.19842103,135.3627506,2,Cast Iron,Rural,Repair,2,1.997304426,21.13733071,93.94014375,2,4,0,1
2318,40.06303148,689.4164108,38,Steel,Rural,Replacement,10,9.056353601,10.1761726,61.0754364,3,3,0,0
2319,42.76098968,498.4623349,29,Cast Iron,Urban,Repair,2,8.563795233,29.89511105,74.77271102,4,1,0,0
2320,41.69108645,954.0245964,46,HDPE,Rural,0ne,60,7.109266093,24.3349718,90.31395059,3,1,1,0
2321,90.85348925,321.3997663,3,PVC,Suburban,Replacement,45,1.606731644,39.29202105,55.56852161,1,4,1,1
2322,71.6892318,578.8781415,39,HDPE,Suburban,Repair,8,2.877121255,-3.105250835,86.3558984,3,1,0,1
2323,61.18261619,534.1205877,7,HDPE,Rural,Replacement,58,8.734254361,-7.084216783,54.62799702,0,1,0,1
2324,31.62789907,732.5797996,36,HDPE,Suburban,Repair,7,2.097769909,3.740185278,60.32069383,0,2,1,1
2325,82.55524804,161.2092088,29,Cast Iron,Urban,Repair,99,2.403388867,-9.047490234,45.06475872,3,3,0,0
2326,95.55099064,274.410217,37,HDPE,Urban,Replacement,87,5.896029914,36.63057139,15.41821663,0,4,1,1
2327,82.29862997,293.1083381,49,Steel,Rural,Replacement,72,3.467596957,5.197582934,55.7968201,3,0,1,0
2328,1.154945414,764.3356794,36,PVC,Suburban,0ne,21,2.998681299,17.62150835,97.7673748,3,0,1,1
2329,64.00373565,270.2248267,23,Cast Iron,Suburban,0ne,97,6.182320887,5.903481644,78.93141358,3,3,0,0
2330,6.062402763,616.1425875,45,HDPE,Rural,0ne,47,4.353190088,2.290431099,75.00234999,0,0,0,1
2331,26.50311481,293.7194385,16,Steel,Urban,Replacement,1,2.265039071,-2.381763801,64.68757147,2,1,1,1
2332,6.892945334,875.4624551,48,PVC,Rural,0ne,12,5.813683908,6.018296016,35.44295868,3,2,1,1
2333,60.77574984,947.966909,31,HDPE,Suburban,Repair,75,4.48311163,20.77094652,17.79190425,3,4,1,1
2334,68.97240144,566.6436774,34,PVC,Suburban,Replacement,48,7.610650968,38.58105998,23.23060856,1,4,1,1
2335,12.33427617,417.0779958,1,Cast Iron,Rural,Repair,94,1.924798981,17.90460202,1.625886865,1,1,1,1
2336,39.00004942,310.6519975,18,Cast Iron,Urban,Repair,4,6.585519196,16.6354533,67.67456167,4,3,1,1
2337,46.16741439,144.8029014,40,Steel,Urban,Repair,34,4.928439942,-8.236849095,81.3758783,0,2,1,1
2338,37.53624915,341.6500686,43,Cast Iron,Rural,Replacement,87,4.654556875,32.00495078,27.62222377,2,0,0,1
2339,12.98147505,688.812202,15,Steel,Suburban,Replacement,32,3.090589192,-7.75793125,10.09318956,3,4,1,1
2340,42.47583123,580.2552382,48,HDPE,Urban,0ne,3,1.273834254,35.31161371,34.23697971,3,4,1,1
2341,75.36662673,949.6371505,49,PVC,Rural,0ne,92,8.629202749,16.93358627,29.91307171,0,3,0,0
2342,8.029758789,456.6495362,17,Cast Iron,Suburban,0ne,68,3.937690774,-1.576669738,45.63675972,4,2,0,1
2343,8.937821394,724.4770081,44,PVC,Urban,0ne,57,7.129819358,12.5853696,27.14610338,4,0,1,1
2344,36.12235789,540.3904727,10,PVC,Urban,Repair,76,9.528286598,39.74922403,34.63353783,1,4,0,0
2345,94.23084545,561.3185943,20,HDPE,Rural,Replacement,24,6.084912683,5.254142602,90.84792316,0,4,1,0
2346,67.18869203,340.9968831,6,HDPE,Suburban,0ne,33,4.574322123,3.472988427,34.14869994,4,0,1,1
2347,68.18832571,509.4556992,8,Cast Iron,Urban,Repair,3,3.414462097,-4.099705248,78.76628663,4,2,0,1
2348,36.83007909,523.7064973,45,HDPE,Rural,Replacement,4,9.406394134,19.85711744,62.95753632,2,2,1,0
2349,59.77241833,735.9782696,34,PVC,Urban,Replacement,30,7.138691362,-5.538650049,34.41625662,1,2,0,1
2350,2.002987219,946.5759993,32,Steel,Suburban,Replacement,70,6.987532539,28.30040319,81.96103871,1,4,0,1
2351,63.97350859,396.3891497,42,Steel,Urban,Repair,49,4.835424926,35.96117572,59.91253089,1,1,0,1
2352,91.41540781,137.9804217,4,Steel,Suburban,0ne,30,8.605438416,36.59355556,1.853254032,4,4,0,1
2353,61.64477337,546.665613,44,Cast Iron,Urban,Replacement,72,7.423049683,-4.604187356,7.804091956,3,3,1,1
2354,87.49616075,590.0151989,39,HDPE,Urban,Repair,82,3.548649446,17.91312987,75.51131639,4,3,1,1
2355,72.67333249,251.596496,20,HDPE,Rural,Replacement,16,6.39620794,-5.144507255,45.20625117,4,4,1,1
2356,12.93528322,784.4181456,24,HDPE,Urban,Repair,53,4.871745591,18.60080707,41.14527138,0,4,1,0
2357,90.34287742,986.4361976,24,HDPE,Suburban,0ne,6,1.059311465,30.74902926,15.43689124,1,0,0,1
2358,7.577940591,951.1972453,26,PVC,Rural,0ne,24,8.268610884,16.88950812,16.5745408,1,2,0,1
2359,53.86277978,277.3954349,25,Steel,Suburban,Replacement,92,2.10547314,33.60269131,79.97749256,2,0,0,1
2360,15.07157526,887.8269159,36,PVC,Suburban,0ne,96,5.589590554,30.08371774,83.07269626,1,3,0,0
2361,2.158954462,734.0442728,7,Cast Iron,Rural,0ne,89,4.026035738,3.827417497,56.44025152,4,3,1,0
2362,42.78139175,508.4619074,10,Steel,Suburban,Repair,28,4.078801371,21.50511414,30.21765317,0,1,0,0
2363,30.20903006,586.5498949,47,Steel,Urban,Repair,21,5.296283951,-9.629393676,93.33738085,2,2,0,1
2364,49.11404889,864.6401575,12,PVC,Rural,Replacement,8,9.973207936,9.802095796,62.77227671,4,2,0,1
2365,58.14278879,532.1214457,1,Cast Iron,Urban,Repair,36,4.675417126,1.898008389,79.86756983,4,3,0,0
2366,5.330168159,435.8866322,25,Cast Iron,Urban,0ne,9,2.640963068,36.8558173,1.325009109,2,0,0,0
2367,13.17732622,543.9227437,16,Steel,Suburban,Repair,40,6.522457042,10.26945059,45.58164049,4,4,1,1
2368,56.30559725,621.2168236,5,HDPE,Suburban,0ne,85,3.126589372,22.70322142,87.22395955,4,2,1,0
2369,34.97356796,270.1698884,19,Cast Iron,Urban,Replacement,51,1.94994223,26.59908046,34.48509504,0,4,1,1
2370,73.18817527,910.8169572,4,PVC,Rural,0ne,1,1.451567549,28.66062693,72.92856651,0,3,0,0
2371,65.57687321,706.7682539,6,Cast Iron,Urban,Repair,63,1.205931466,26.7887596,66.10980769,0,1,0,1
2372,84.71483194,669.9420256,26,Steel,Urban,Repair,68,4.880481835,4.458253049,16.06961827,1,3,0,1
2373,69.55678984,189.5466036,49,HDPE,Suburban,Repair,74,4.840532019,24.30338484,77.7154789,2,4,0,1
2374,43.56317666,643.7565444,39,Cast Iron,Suburban,Repair,26,2.669908601,17.45047411,12.14015224,0,3,1,1
2375,67.62369562,208.864596,39,Steel,Urban,Replacement,40,8.056171484,19.86863324,73.06349556,4,2,1,1
2376,28.26273625,170.8279077,9,Cast Iron,Urban,0ne,3,2.163435651,-9.959269135,99.10586534,1,4,0,1
2377,31.32503638,574.5798061,45,HDPE,Suburban,Repair,9,9.237854734,2.912880048,95.84016175,2,4,0,1
2378,79.10953083,462.5069806,14,PVC,Urban,0ne,32,6.288183799,36.53418484,80.22393256,0,1,1,1
2379,45.19553212,629.9292431,48,Steel,Suburban,Replacement,67,1.248547385,4.503804165,53.917225,0,2,1,1
2380,80.03965371,180.2999513,9,Steel,Urban,0ne,4,9.666753632,11.90077611,67.80763301,2,0,1,1
2381,82.41981499,487.8847566,15,HDPE,Rural,Repair,6,3.771471336,-0.66630089,73.08273064,0,1,0,0
2382,85.89867143,257.3080435,37,Steel,Rural,0ne,73,5.049774636,-3.069872405,1.831750904,2,2,0,1
2383,91.74688835,988.3900773,20,HDPE,Urban,Repair,26,3.558418237,0.433448432,11.13425587,2,0,0,1
2384,43.66753683,605.0351912,8,Steel,Suburban,Repair,2,7.555791682,17.68236644,60.10885408,4,4,1,0
2385,32.56781501,718.6931748,32,HDPE,Urban,Replacement,66,5.371121986,35.95143257,1.646919474,2,1,0,1
2386,58.63767591,392.8764526,47,Cast Iron,Urban,Replacement,85,2.191356635,6.309958995,90.98165943,3,4,0,0
2387,37.74606992,185.2650233,21,Cast Iron,Suburban,0ne,86,1.937835571,6.17039761,49.47660861,0,4,1,0
2388,60.50634251,978.2837765,41,Cast Iron,Urban,0ne,3,7.52837872,18.20702934,26.51894048,4,4,1,1
2389,70.8530004,357.6331318,19,Steel,Suburban,Repair,35,3.133732644,7.837135885,39.98829579,1,2,1,1
2390,69.15209683,481.4273667,29,HDPE,Urban,Repair,59,2.240140372,35.5208024,85.22686465,3,0,0,1
2391,38.08073581,684.8775295,31,HDPE,Suburban,Repair,38,5.494848373,8.892402132,92.7920945,2,2,0,1
2392,17.51915997,122.2275679,6,PVC,Urban,Repair,33,8.224887588,14.52211263,12.50726307,1,4,1,1
2393,43.62240451,829.2332175,4,Cast Iron,Rural,Replacement,15,3.509044713,16.6694642,78.01810276,1,1,0,1
2394,15.11682026,582.920371,43,PVC,Suburban,Repair,75,3.487884505,29.10338976,58.2444847,1,4,0,1
2395,89.11960648,350.3954684,29,Cast Iron,Rural,Replacement,74,8.504931342,18.19529697,58.96477301,1,0,0,0
2396,35.24186861,155.4471868,42,PVC,Suburban,0ne,14,2.330504151,1.957755007,78.16576007,4,2,1,1
2397,16.29151498,246.2485739,3,Cast Iron,Suburban,0ne,66,6.550548326,-3.800639669,23.06162399,4,0,1,1
2398,3.519328231,905.530473,1,HDPE,Suburban,Replacement,45,9.595121347,36.88872733,53.57345183,1,2,1,1
2399,64.93641624,717.4218015,44,Cast Iron,Suburban,Repair,48,8.571728346,30.07814973,32.61590893,3,0,1,1
2400,64.05332943,324.9115495,15,Steel,Urban,0ne,44,1.556337104,-8.851739486,10.35672215,0,0,0,1
2401,34.71981249,159.0406885,47,Cast Iron,Urban,Replacement,37,3.879197889,31.07644922,11.40286511,0,2,0,1
2402,8.099476996,721.5537811,21,Cast Iron,Suburban,0ne,29,2.28137019,19.5298897,14.51067559,4,2,1,1
2403,41.55326059,615.1669534,46,HDPE,Urban,Repair,99,9.543165739,15.94471175,61.87508504,3,2,1,1
2404,31.81053201,464.067572,31,Steel,Suburban,Replacement,84,9.873474096,-9.388541049,11.47718964,3,3,0,0
2405,68.03494333,427.2503043,7,HDPE,Suburban,0ne,85,3.114937185,29.04320282,57.44028042,2,0,0,1
2406,60.9721457,295.1328483,17,PVC,Rural,Repair,34,7.027291403,-0.096749288,59.24140874,4,3,1,1
2407,37.09477909,702.6501309,19,PVC,Suburban,Replacement,59,8.574685588,26.39906066,90.4857545,3,3,0,0
2408,22.57136287,973.601225,39,Steel,Suburban,Replacement,43,3.10312256,-9.206587632,63.01128304,3,4,1,1
2409,98.81556065,258.1437213,3,PVC,Urban,Replacement,33,2.689125709,29.81768248,98.57319625,0,3,0,1
2410,45.9461605,637.404958,30,Steel,Suburban,Replacement,19,1.100899209,-8.848026582,4.068265414,3,3,1,0
2411,69.13914934,481.7665502,35,Cast Iron,Suburban,0ne,8,4.707662112,1.794645204,70.71046753,3,2,0,1
2412,14.91474379,502.0198496,29,PVC,Rural,Replacement,31,9.094937162,3.413910626,3.621527727,1,2,1,1
2413,49.07338027,328.7325521,14,Cast Iron,Urban,Replacement,11,9.126816842,-2.124568095,73.20838021,0,1,1,0
2414,3.726135267,842.6213881,35,HDPE,Urban,Replacement,8,2.149688148,14.05290981,39.19917071,0,0,0,0
2415,51.04005667,536.7300437,28,PVC,Rural,Replacement,25,2.839172325,4.184397981,61.51946877,1,3,1,1
2416,96.4377233,589.065267,30,HDPE,Suburban,Replacement,20,4.672425978,39.66439879,31.64426914,0,3,0,0
2417,39.03646459,374.2848215,26,HDPE,Rural,Repair,38,8.025620906,18.99843967,16.75139888,2,0,1,1
2418,4.860605245,263.6276191,7,Steel,Urban,0ne,7,6.506663352,18.32389125,72.62773929,2,2,1,1
2419,4.064623301,177.3193494,39,HDPE,Rural,Repair,77,5.624647692,1.043481505,90.55741765,4,2,1,1
2420,39.41068923,742.7072268,31,Steel,Urban,0ne,39,6.327386958,10.43447194,19.17466193,0,0,1,1
2421,16.84246871,276.6108535,5,Steel,Rural,Replacement,74,1.865797244,-3.801100282,92.14959712,0,0,1,1
2422,3.311857536,721.0678188,35,Steel,Suburban,0ne,72,5.29897278,28.12646261,14.87802881,2,2,1,1
2423,75.86514778,451.3388014,47,Steel,Suburban,Replacement,20,9.928569606,6.557962308,73.83052637,4,0,0,1
2424,46.39377788,474.1973209,14,Steel,Urban,Replacement,81,1.796015322,27.59829167,95.98507066,4,2,1,1
2425,29.63523243,522.2597465,36,Cast Iron,Rural,Repair,11,5.673220099,8.584799996,15.58971729,2,0,0,0
2426,90.10823512,430.9376573,27,Steel,Urban,Repair,16,3.660843355,39.43786201,44.07391463,2,2,0,0
2427,12.49775706,190.5579795,24,PVC,Suburban,Repair,42,5.859219672,-1.443918887,34.40829075,1,1,0,1
2428,95.63596407,378.668629,40,Steel,Urban,0ne,96,6.16436884,-9.923805306,39.45929727,4,2,0,1
2429,32.08270502,697.3609246,29,Cast Iron,Suburban,0ne,90,6.197256083,19.74127707,75.56083417,4,2,0,1
2430,88.95196356,699.2059613,45,PVC,Urban,Repair,52,8.669879068,37.64766,66.45770432,1,3,0,1
2431,60.69134477,357.6018765,22,PVC,Rural,Repair,37,4.507726732,22.35270275,96.90000948,2,2,1,0
2432,82.84402861,514.0923639,8,Cast Iron,Suburban,Replacement,52,5.647187464,-5.713823863,19.36247083,1,0,0,1
2433,98.41730316,274.1025052,15,PVC,Urban,0ne,9,1.098355591,17.02401912,54.78282606,1,4,1,1
2434,29.55213834,289.3348734,49,Cast Iron,Suburban,Replacement,35,8.105955414,35.47434681,45.4634884,3,0,1,1
2435,96.15241306,120.7423796,5,HDPE,Rural,0ne,67,3.335389366,-9.674696606,91.96675478,4,3,1,1
2436,39.5587076,907.0718949,4,HDPE,Suburban,Repair,95,8.348995216,-1.654389358,2.051304015,2,0,1,0
2437,39.16567857,289.6359986,11,Steel,Rural,0ne,7,3.390747997,30.72807781,98.92786968,3,1,1,0
2438,34.69832332,304.7804892,18,Steel,Suburban,0ne,2,1.097096466,34.69535533,48.49369712,3,4,0,1
2439,54.59935313,351.6412894,42,Steel,Rural,Replacement,25,2.393481864,25.35803104,62.92842508,3,4,1,1
2440,16.26035927,214.6672645,49,Steel,Suburban,Repair,76,9.871146123,39.57800818,36.64520302,2,3,1,0
2441,55.81743705,675.3365949,30,Cast Iron,Rural,Repair,94,3.878211214,-5.489203521,85.4001403,1,4,0,1
2442,54.62877643,167.6286579,15,HDPE,Urban,Repair,94,1.979415118,17.28382579,56.63680657,2,2,0,0
2443,76.42827945,220.7821837,6,Cast Iron,Urban,Replacement,93,2.068829233,24.24973613,66.61828269,4,3,1,1
2444,83.53134623,680.2810539,16,PVC,Suburban,Replacement,41,3.793084427,25.13223602,65.2415661,4,1,0,1
2445,44.60369368,405.6945584,47,PVC,Rural,Replacement,75,1.33880537,29.67423077,37.03423185,1,4,0,1
2446,30.93099169,737.153044,40,PVC,Urban,0ne,52,5.603397293,35.88130225,8.523108585,2,4,1,0
2447,26.67415483,601.6822702,9,PVC,Suburban,0ne,87,2.923668239,8.082072281,80.96291638,1,3,1,1
2448,20.26775983,330.4190558,43,PVC,Urban,Replacement,81,5.673795773,-7.85183036,29.681876,1,4,1,1
2449,6.707110638,685.7451554,34,HDPE,Rural,Replacement,77,2.266877968,8.122095724,85.04409262,2,4,1,1
2450,34.9023499,204.6463123,27,Cast Iron,Suburban,Repair,97,4.868715061,23.58073817,61.25565787,4,1,0,1
2451,27.75452152,582.7693448,13,PVC,Rural,0ne,65,6.381251726,0.672804367,36.01669185,2,1,0,1
2452,96.6753212,493.4332945,36,Steel,Rural,0ne,77,1.557999445,30.49864758,59.83046775,4,3,1,1
2453,56.2131738,341.0862245,27,HDPE,Rural,Repair,38,4.588743783,0.988222886,64.90377654,0,4,1,1
2454,35.38042686,643.604498,9,Steel,Urban,Repair,67,3.722714389,-9.496829881,70.96165737,0,0,1,1
2455,58.4662925,884.2002331,5,HDPE,Suburban,Repair,80,3.163238348,15.40403871,82.41147532,0,3,1,0
2456,14.78047343,999.0142298,22,HDPE,Rural,Replacement,42,6.440811635,26.32307857,16.81573928,3,1,1,1
2457,44.96033117,646.9864919,31,Steel,Urban,Replacement,71,6.296877872,7.482767027,94.47029409,4,0,1,1
2458,62.99719782,464.2352869,3,Steel,Rural,Replacement,54,6.67629826,27.44478998,41.67322083,4,4,0,1
2459,49.40088535,302.6863902,30,PVC,Urban,Replacement,67,2.429944034,11.92021671,86.18457954,2,3,1,1
2460,40.77610126,331.3864805,21,Steel,Suburban,Replacement,78,3.571383204,-1.414269135,22.82747994,4,3,0,0
2461,99.3909905,531.5094803,35,Cast Iron,Suburban,0ne,64,2.887109002,-5.47208031,3.873868248,2,1,1,1
2462,88.15116145,430.5499312,6,HDPE,Suburban,0ne,80,5.864532445,25.52935825,57.76106032,3,2,0,1
2463,62.71718986,922.4330704,28,HDPE,Suburban,0ne,4,5.149591203,9.28573938,33.14196163,2,2,1,1
2464,57.36835876,431.4659209,32,PVC,Rural,Repair,31,3.972643638,35.6386884,98.46173849,0,2,0,0
2465,62.4453875,436.100132,42,HDPE,Urban,0ne,13,8.07413328,17.01275293,11.34089202,2,3,0,0
2466,20.92989867,445.1810612,37,Steel,Suburban,Repair,27,1.8457637,7.421620911,5.682983734,2,1,1,1
2467,40.11863658,852.9581893,25,HDPE,Rural,0ne,59,9.774070199,7.449546349,5.456764037,2,1,1,1
2468,4.906493756,685.7094888,32,HDPE,Suburban,Replacement,65,2.0488967,-3.428106777,22.47049583,4,2,1,0
2469,48.07905771,652.7519653,35,Steel,Suburban,0ne,64,7.957637313,19.68945768,58.33992052,1,0,1,0
2470,54.75943381,400.7287201,22,Steel,Suburban,Replacement,25,4.314071702,19.10835677,51.05077399,1,2,1,1
2471,23.54722387,836.1137591,24,HDPE,Urban,Replacement,37,8.787360062,29.9996846,35.65750468,1,3,0,1
2472,96.43885587,134.5274752,39,Cast Iron,Urban,0ne,75,1.667529539,0.059848123,9.790517634,4,0,1,1
2473,91.03600648,883.7174551,30,Steel,Urban,0ne,73,4.372495392,4.539482124,24.13997238,0,1,0,1
2474,72.49218031,561.4749098,32,Cast Iron,Suburban,Replacement,71,4.018990659,-5.138101545,19.23055941,1,4,0,1
2475,53.80527625,458.4252114,31,Cast Iron,Rural,Repair,14,9.938413344,4.767110113,74.82101688,1,0,1,1
2476,87.12694681,547.4505526,23,PVC,Rural,Repair,94,9.869940954,11.40510579,78.21469192,3,1,1,1
2477,13.93458204,700.6739775,40,Cast Iron,Rural,0ne,24,2.708235628,38.2014203,77.92438729,3,0,1,0
2478,79.26046963,111.4888839,33,PVC,Suburban,Replacement,67,6.669522646,22.65330014,96.9350139,0,2,1,1
2479,13.35726058,884.3966708,25,Cast Iron,Urban,Repair,48,5.819674779,29.14369649,88.53955669,2,0,0,1
2480,79.62685559,502.0655728,36,PVC,Rural,0ne,91,2.389361421,6.275494261,50.28266997,2,0,0,1
2481,28.30098926,408.6698677,24,Steel,Suburban,0ne,65,2.510017355,-2.77435936,42.07866607,3,0,0,1
2482,87.83196752,224.4210091,31,HDPE,Suburban,Replacement,38,9.903265556,2.835997096,91.66108325,3,3,0,1
2483,94.46016729,495.5188369,39,HDPE,Rural,Repair,90,5.074569943,2.82338455,61.51129995,0,3,1,1
2484,15.73080097,546.6904942,46,PVC,Rural,0ne,70,2.132211628,19.15576641,30.14546804,0,2,0,1
2485,46.8048849,463.282025,13,Steel,Suburban,Repair,59,2.933110349,7.073556623,56.88193874,4,4,1,1
2486,98.11775044,710.7940844,10,PVC,Rural,0ne,12,3.415132605,32.86994322,99.22279285,2,3,0,0
2487,48.85733616,478.8068759,23,PVC,Suburban,0ne,54,5.59825537,39.42722596,85.09753596,4,4,0,1
2488,86.49120473,965.2758201,18,Steel,Rural,Repair,51,4.019933166,7.164920263,28.84669189,1,3,0,1
2489,59.28442069,639.349766,32,Cast Iron,Urban,Repair,38,5.095106073,25.25301368,95.34248817,0,1,0,1
2490,38.15766088,826.7301421,33,Cast Iron,Suburban,Replacement,46,2.49849596,22.8743291,98.16474904,2,1,1,1
2491,29.292572,198.4203128,36,Steel,Urban,Replacement,99,3.940558215,-0.276875613,23.88552898,2,0,1,0
2492,21.11908602,457.5621637,28,PVC,Rural,Replacement,10,1.632849334,35.90042974,89.66361973,4,4,0,1
2493,76.41802095,403.1629313,16,HDPE,Suburban,Replacement,9,9.007392461,-0.027870641,88.43706905,3,0,1,0
2494,39.26751018,612.5341493,16,PVC,Rural,Repair,87,2.788772295,26.84785658,4.93560375,3,0,0,1
2495,51.61627076,875.0021681,18,Cast Iron,Suburban,Replacement,94,7.812101219,7.380482114,67.29923011,0,3,0,1
2496,49.74022252,170.504396,8,Steel,Rural,Repair,52,4.145966094,8.35407835,31.22279059,3,3,0,1
2497,58.15062389,165.3173182,42,Steel,Urban,0ne,51,5.26957587,12.77245264,67.78665002,1,0,1,1
2498,86.69213742,865.2859373,16,Steel,Urban,Repair,22,3.621349355,33.2253989,91.44231072,2,3,0,1
2499,98.09319501,291.5650774,11,Cast Iron,Rural,Replacement,73,7.26797144,-2.987402924,50.37914555,3,1,1,0
2500,41.35083665,701.877929,6,PVC,Urban,Repair,83,8.600917773,-7.271521108,42.02687025,0,1,0,1
2501,82.92437329,588.5903191,1,Steel,Urban,Repair,72,3.576431663,10.10204095,92.23159585,1,4,1,1
2502,76.68825167,849.6042354,12,HDPE,Rural,Repair,68,3.179958793,-7.220745043,97.43737686,4,1,0,1
2503,57.77936619,212.5800189,38,Steel,Suburban,Repair,5,7.132962389,24.38004415,7.161396452,4,0,0,1
2504,95.64866722,216.8046692,28,PVC,Rural,Repair,83,2.756377545,28.01625375,92.36195885,1,2,1,1
2505,20.84697704,601.1365243,45,Cast Iron,Suburban,Replacement,82,6.75855789,32.73561974,9.194084819,0,3,0,1
2506,11.81715682,951.740788,17,HDPE,Urban,Repair,29,1.849852717,27.19211227,34.39133512,4,0,0,0
2507,85.54223473,473.4979825,1,HDPE,Urban,Replacement,83,6.58123444,35.81756968,76.49483812,2,3,0,1
2508,44.47583185,394.2478902,32,Steel,Urban,0ne,6,5.620660606,27.41505614,77.92666121,2,4,0,1
2509,84.84991657,646.0203909,8,PVC,Urban,Repair,69,2.02515144,36.80378199,72.85636718,0,0,0,1
2510,89.41593031,937.4037405,40,Steel,Urban,0ne,58,6.841932714,-0.34446029,4.872136318,0,0,1,1
2511,7.183301768,853.2350496,43,HDPE,Suburban,Replacement,43,5.019014413,14.99315664,14.16363875,2,0,1,0
